Code_Network;NameCity;CodeCity;Country;Continent;Region;City.Statut;Sources;Years;Network;Description;LeadPartnerCountry;Url;Start;End;geonameId;asciiName;lng_GN;lat_GN
33;Edinburgh;UK10;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;Healthy Ageing;Exchange knowledge, tools and expertise to promote active & healthy ageing and age-friendly environments in cities.;IT;http://urbact.eu/healthy-ageing;2013;2015;2650225;Edinburgh;-3,19648;55,95206
33;Klaipeda;LT2;LT;Europe;Northern Europe;Partner;http://urbact.eu;2016;Healthy Ageing;Exchange knowledge, tools and expertise to promote active & healthy ageing and age-friendly environments in cities.;IT;http://urbact.eu/healthy-ageing;2013;2015;598098;Klaipeda;21,13912;55,7068
33;Udine;IT42;IT;Europe;Southern Europe;Lead Partner;http://urbact.eu;2016;Healthy Ageing;Exchange knowledge, tools and expertise to promote active & healthy ageing and age-friendly environments in cities.;IT;http://urbact.eu/healthy-ageing;2013;2015;3165072;Udine;13,23715;46,0693
34;Lublin;PL17;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;765876;Lublin;22,56667;51,25
34;Vilnius;LT6;LT;Europe;Northern Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;593116;Vilnius;25,2798;54,68916
34;Sighisoara;RO19;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;8436351;Sighisoara;24,79279;46,22141
34;Regensburg;DE27;DE;Europe;Western Europe;Lead Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;2849483;Regensburg;12,10161;49,01513
34;Valletta;MT3;MT;Europe;Southern Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;2562305;Valletta;14,5148;35,89968
34;Liverpool;UK16;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;2644210;Liverpool;-2,97794;53,41058
34;Graz;AT1;AT;Europe;Western Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;2778067;Graz;15,45;47,06667
34;Poitiers;FR27;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;2986495;Poitiers;0,34348;46,58261
34;Naples;IT23;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;Hero;Develop integrated and innovative management strategies for historic urban landscapes;DE;http://urbact.eu/hero;2008;2011;3172394;Naples;14,26811;40,85216
35;Braga;PT6;PT;Europe;Southern Europe;Partner;http://urbact.eu;2016;HOPUS;"The challenge set out by the Leipzig Charter may seem vast; nevertheless, it is only through joint efforts that we can truly aspire to better new housing developments ""  good, green, safe, and affordable ""  which will eventually give birth to the cities we want for the future of our continent. Hopus Group brings together five universities and one city administration, each working on different aspects of housing: from the urban to the building approach, from building regulations to construction technology, from environmental quality to energy certification: a multi-faceted and interdisciplinary vision, trying to cover a wide range of different problems, joining theory and practice.";IT;http://urbact.eu/hopus;2008;2010;2742032;Braga;-8,42005;41,55032
35;Reggio di Calabria;IT33;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;HOPUS;"The challenge set out by the Leipzig Charter may seem vast; nevertheless, it is only through joint efforts that we can truly aspire to better new housing developments ""  good, green, safe, and affordable ""  which will eventually give birth to the cities we want for the future of our continent. Hopus Group brings together five universities and one city administration, each working on different aspects of housing: from the urban to the building approach, from building regulations to construction technology, from environmental quality to energy certification: a multi-faceted and interdisciplinary vision, trying to cover a wide range of different problems, joining theory and practice.";IT;http://urbact.eu/hopus;2008;2010;2523630;Reggio Calabria;15,66129;38,11047
35;Rome;IT36;IT;Europe;Southern Europe;Lead Partner;http://urbact.eu;2016;HOPUS;"The challenge set out by the Leipzig Charter may seem vast; nevertheless, it is only through joint efforts that we can truly aspire to better new housing developments ""  good, green, safe, and affordable ""  which will eventually give birth to the cities we want for the future of our continent. Hopus Group brings together five universities and one city administration, each working on different aspects of housing: from the urban to the building approach, from building regulations to construction technology, from environmental quality to energy certification: a multi-faceted and interdisciplinary vision, trying to cover a wide range of different problems, joining theory and practice.";IT;http://urbact.eu/hopus;2008;2010;3169070;Rome;12,51133;41,89193
35;Delft;NL6;NL;Europe;Western Europe;Partner;http://urbact.eu;2016;HOPUS;"The challenge set out by the Leipzig Charter may seem vast; nevertheless, it is only through joint efforts that we can truly aspire to better new housing developments ""  good, green, safe, and affordable ""  which will eventually give birth to the cities we want for the future of our continent. Hopus Group brings together five universities and one city administration, each working on different aspects of housing: from the urban to the building approach, from building regulations to construction technology, from environmental quality to energy certification: a multi-faceted and interdisciplinary vision, trying to cover a wide range of different problems, joining theory and practice.";IT;http://urbact.eu/hopus;2008;2010;2757345;Delft;4,35556;52,00667
35;Gdansk;PL7;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;HOPUS;"The challenge set out by the Leipzig Charter may seem vast; nevertheless, it is only through joint efforts that we can truly aspire to better new housing developments ""  good, green, safe, and affordable ""  which will eventually give birth to the cities we want for the future of our continent. Hopus Group brings together five universities and one city administration, each working on different aspects of housing: from the urban to the building approach, from building regulations to construction technology, from environmental quality to energy certification: a multi-faceted and interdisciplinary vision, trying to cover a wide range of different problems, joining theory and practice.";IT;http://urbact.eu/hopus;2008;2010;3099434;Gdansk;18,64912;54,35227
36;Bielsko-Biala;PL2;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3103402;Bielsko-Biala;19,04686;49,82245
36;Frankfurt;DE12;DE;Europe;Western Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;2925533;Frankfurt am Main;8,68417;50,11552
36;Grenoble;FR13;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3014728;Grenoble;5,71479;45,17869
36;Porto;PT18;PT;Europe;Southern Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;2735943;Porto;-8,61099;41,14961
36;Bordeaux;FR4;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3031582;Bordeaux;-0,5805;44,84044
36;Bilbao;ES9;ES;Europe;Southern Europe;Lead Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3128026;Bilbao;-2,92528;43,26271
36;Bucharest;RO8;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;683506;Bucharest;26,10626;44,43225
36;Plasencia;ES31;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3113331;Plasencia;-6,08845;40,03116
36;Ostrava;CZ7;CZ;Europe;Eastern Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3068799;Ostrava;18,28204;49,83465
36;Turin;IT41;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;In Focus;Smart Specialisation at City Level;ES;http://urbact.eu/In-Focus;2015;2018;3165524;Turin;7,68682;45,07049
37;Lisbon;PT13;PT;Europe;Southern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;2267057;Lisbon;-9,13333;38,71667
37;Tartu;EE2;EE;Europe;Northern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;588335;Tartu;26,72509;58,38062
37;Ghent;BE5;BE;Europe;Western Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;2797656;Gent;3,71667;51,05
37;Varna;BG5;BG;Europe;Eastern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;726050;Varna;27,91667;43,21667
37;Paris;FR26;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;2988507;Paris;2,3488;48,85341
37;Alba Iulia;RO1;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;686578;Alba Iulia;23,58333;46,06667
37;Palermo;IT25;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;2523920;Palermo;13,33561;38,13205
37;Debrecen;HU2;HU;Europe;Eastern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;721472;Debrecen;21,62444;47,53167
37;Murcia;ES29;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;2513416;Murcia;-1,13004;37,98704
37;Genoa;IT19;IT;Europe;Southern Europe;Lead Partner;http://urbact.eu;2016;INTERACTIVE CITIES;Digital, social media and user-generated content improving urban governance;IT;NA;2015;2018;3176219;Genoa;8,94439;44,40478
38;Firenze;IT15;IT;Europe;Southern Europe;Lead Partner;http://urbact.eu;2016;JESSICA 4 Cities;Urban Development Funds (UDFs) foreseen in the JESSICA initiative for integrated plans for sustainable urban development;IT;http://urbact.eu/jessica-4-cities;2008;2010;3176959;Florence;11,24626;43,77925
38;Manchester;UK18;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;JESSICA 4 Cities;Urban Development Funds (UDFs) foreseen in the JESSICA initiative for integrated plans for sustainable urban development;IT;http://urbact.eu/jessica-4-cities;2008;2010;2643123;Manchester;-2,23743;53,48095
38;Brasov;RO7;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;JESSICA 4 Cities;Urban Development Funds (UDFs) foreseen in the JESSICA initiative for integrated plans for sustainable urban development;IT;http://urbact.eu/jessica-4-cities;2008;2010;683844;Brasov;25,60613;45,64861
38;Porto;PT18;PT;Europe;Southern Europe;Partner;http://urbact.eu;2016;JESSICA 4 Cities;Urban Development Funds (UDFs) foreseen in the JESSICA initiative for integrated plans for sustainable urban development;IT;http://urbact.eu/jessica-4-cities;2008;2010;2735943;Porto;-8,61099;41,14961
38;Poznan;PL18;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;JESSICA 4 Cities;Urban Development Funds (UDFs) foreseen in the JESSICA initiative for integrated plans for sustainable urban development;IT;http://urbact.eu/jessica-4-cities;2008;2010;3088171;Poznan;16,92993;52,40692
39;Latsia;CY3;CY;Europe;Southern Europe;Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;146268;Nicosia;33,3642;35,17531
39;Kielce;PL11;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;769250;Kielce;20,62752;50,87033
39;Cesena;IT10;IT;Europe;Southern Europe;Lead Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;3178957;Cesena;12,24315;44,1391
39;London;UK17;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;2643743;London;-0,12574;51,50853
39;Gondomar;PT12;PT;Europe;Southern Europe;Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;2738925;Gondomar;-8,53223;41,14454
39;Rennes;FR29;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;2983990;Rennes;-1,67429;48,11198
39;Avilés;ES5;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;JOBTOWN;A European Network of Local Partnerships for the Advancement of Youth Employment and Opportunity;IT;http://urbact.eu/jobtown;2013;2015;3129135;Aviles;-5,92483;43,55473
